2025.03.19,01:00,3031.476,3032.677,3029.138,3029.138,1604
2025.03.19,01:15,3029.196,3029.996,3028.021,3029.769,966
2025.03.19,01:30,3029.768,3029.768,3027.600,3027.956,1207
2025.03.19,01:45,3027.973,3029.540,3027.320,3029.362,1370
2025.03.19,02:00,3029.406,3032.400,3028.980,3031.357,1649
2025.03.19,02:15,3031.322,3031.848,3029.713,3029.781,1151
2025.03.19,02:30,3029.712,3033.278,3029.637,3032.627,1822
2025.03.19,02:45,3032.638,3033.863,3032.339,3033.337,1396
2025.03.19,03:00,3033.372,3035.576,3032.316,3034.830,1420
2025.03.19,03:15,3034.780,3035.722,3034.081,3034.534,1197
2025.03.19,03:30,3034.554,3036.151,3033.934,3035.454,1152
2025.03.19,03:45,3035.423,3039.029,3035.381,3036.325,1650
2025.03.19,04:00,3036.291,3036.425,3034.256,3035.173,1290
2025.03.19,04:15,3035.181,3037.669,3034.825,3036.916,1206
2025.03.19,04:30,3036.889,3037.069,3035.632,3036.219,941
2025.03.19,04:45,3036.229,3036.901,3034.841,3036.386,1178
2025.03.19,05:00,3036.387,3038.838,3036.387,3038.405,1428
2025.03.19,05:15,3038.463,3039.310,3037.131,3037.482,1231
2025.03.19,05:30,3037.454,3043.076,3037.157,3041.447,2417
2025.03.19,05:45,3041.514,3045.362,3041.386,3044.504,1881
2025.03.19,06:00,3044.503,3044.734,3037.026,3038.624,2494
2025.03.19,06:15,3038.588,3040.929,3034.482,3036.779,3427
2025.03.19,06:30,3036.782,3040.263,3034.614,3039.952,2616
2025.03.19,06:45,3039.944,3044.008,3039.758,3042.096,2211
2025.03.19,07:00,3042.176,3042.899,3039.333,3039.852,2266
2025.03.19,07:15,3039.855,3040.752,3037.861,3040.143,1966
2025.03.19,07:30,3040.248,3041.913,3038.277,3039.596,2286
2025.03.19,07:45,3039.569,3039.569,3035.617,3035.896,2492
2025.03.19,08:00,3035.949,3037.074,3031.563,3032.553,2468
2025.03.19,08:15,3032.598,3034.722,3032.056,3033.385,1824
2025.03.19,08:30,3033.409,3033.890,3027.172,3027.985,2866
2025.03.19,08:45,3028.026,3029.174,3024.732,3025.156,2108
2025.03.19,09:00,3025.129,3027.421,3022.744,3025.848,2670
2025.03.19,09:15,3025.874,3028.535,3025.548,3027.935,1584
2025.03.19,09:30,3028.010,3030.141,3027.442,3029.897,1566
2025.03.19,09:45,3029.871,3031.347,3029.114,3030.406,1606
2025.03.19,10:00,3030.483,3030.483,3028.320,3029.482,1192
2025.03.19,10:15,3029.406,3036.453,3029.388,3035.666,1858
2025.03.19,10:30,3035.630,3037.954,3034.229,3037.488,1708
2025.03.19,10:45,3037.518,3037.616,3033.798,3034.624,1533
2025.03.19,11:00,3034.612,3036.374,3033.732,3036.300,1214
