Date,Time,Open,High,Low,Close,Volume
2024.12.30,17:10,2603.05,2604.26,2600.73,2603.76,1926
2024.12.30,17:15,2603.89,2605.11,2603.03,2604.57,1550
2024.12.30,17:20,2604.54,2605.83,2603.22,2603.66,1679
2024.12.30,17:25,2603.72,2603.86,2602.28,2602.77,1868
2024.12.30,17:30,2602.71,2603.27,2599.49,2600.89,1917
2024.12.30,17:35,2600.89,2602.69,2599.84,2602.49,1623
2024.12.30,17:40,2602.55,2603.59,2601.11,2602.46,1637
2024.12.30,17:45,2602.44,2604.24,2600.76,2601.44,1524
2024.12.30,17:50,2601.48,2603.80,2601.45,2602.96,1594
2024.12.30,17:55,2602.96,2603.69,2601.36,2601.49,1542
2024.12.30,18:00,2601.48,2601.98,2599.95,2601.93,1825
2024.12.30,18:05,2601.93,2602.27,2600.82,2601.48,1300
2024.12.30,18:10,2601.50,2602.68,2600.04,2600.17,1347
2024.12.30,18:15,2600.13,2601.39,2598.01,2598.26,1491
2024.12.30,18:20,2598.17,2598.25,2595.97,2597.26,1567
2024.12.30,18:25,2597.22,2597.80,2596.21,2596.28,1372
2024.12.30,18:30,2596.44,2597.84,2596.44,2597.46,1022
2024.12.30,18:35,2597.46,2598.84,2597.22,2598.79,1091
2024.12.30,18:40,2598.78,2600.54,2598.69,2600.45,1096
2024.12.30,18:45,2600.46,2600.74,2599.15,2599.39,928
2024.12.30,18:50,2599.38,2600.36,2599.27,2599.42,900
2024.12.30,18:55,2599.70,2600.14,2598.69,2599.65,1000
2024.12.30,19:00,2599.63,2602.46,2599.63,2601.16,1094
2024.12.30,19:05,2601.18,2602.32,2600.57,2601.82,861
2024.12.30,19:10,2601.84,2603.55,2601.61,2603.02,917
2024.12.30,19:15,2603.04,2603.83,2602.96,2603.50,738
2024.12.30,19:20,2603.50,2603.50,2601.73,2602.23,820
2024.12.30,19:25,2602.27,2603.66,2601.62,2603.14,914
2024.12.30,19:30,2603.15,2603.68,2602.65,2602.83,742
2024.12.30,19:35,2602.83,2603.24,2601.63,2601.99,855
2024.12.30,19:40,2601.96,2602.65,2601.32,2602.19,827
2024.12.30,19:45,2602.30,2604.35,2602.04,2603.92,946
2024.12.30,19:50,2603.92,2604.50,2603.42,2604.16,979
2024.12.30,19:55,2604.17,2605.43,2604.00,2605.05,856
2024.12.30,20:00,2605.05,2605.41,2603.91,2604.46,922
2024.12.30,20:05,2604.48,2604.76,2604.05,2604.42,942
2024.12.30,20:10,2604.49,2605.20,2604.15,2604.69,797
2024.12.30,20:15,2604.68,2604.81,2603.57,2603.97,807
2024.12.30,20:20,2603.97,2605.75,2603.93,2605.73,906
2024.12.30,20:25,2605.73,2606.30,2604.78,2604.94,1005
2024.12.30,20:30,2604.94,2605.70,2604.09,2604.49,742
2024.12.30,20:35,2604.46,2604.64,2603.36,2603.89,643
2024.12.30,20:40,2603.89,2605.22,2603.78,2604.50,729
2024.12.30,20:45,2604.50,2604.88,2604.07,2604.80,589
2024.12.30,20:50,2604.79,2605.63,2604.45,2605.34,684
2024.12.30,20:55,2605.34,2606.70,2605.34,2606.05,646
2024.12.30,21:00,2606.02,2606.46,2605.73,2606.04,672
2024.12.30,21:05,2606.02,2606.48,2604.69,2605.20,585
2024.12.30,21:10,2605.23,2605.53,2604.52,2604.89,665
2024.12.30,21:15,2604.85,2605.56,2604.53,2604.86,692
2024.12.30,21:20,2604.84,2604.96,2603.52,2603.82,692
2024.12.30,21:25,2603.80,2604.60,2603.60,2604.25,688
2024.12.30,21:30,2604.25,2606.25,2604.07,2606.21,653
2024.12.30,21:35,2606.21,2606.32,2605.64,2606.16,676
2024.12.30,21:40,2606.22,2607.08,2606.13,2606.93,609
2024.12.30,21:45,2606.94,2606.94,2606.15,2606.67,584
2024.12.30,21:50,2606.63,2607.95,2606.63,2607.62,581
2024.12.30,21:55,2607.59,2608.19,2607.03,2607.07,737
